poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct,is_national
87918,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,8/22/24,8/26/24,NA,NA,NA,NA,NA,NA,207080,1194,rv,NA,rv,NA,8/27/24 20:03,NA,https://www.yahoo.com/news/the-2024-dnc-has-come-to-a-close-but-these-are-the-viral-moments-well-remember-165305384.html,https://www.yahoo.com/news/the-2024-dnc-has-come-to-a-close-but-these-are-the-viral-moments-well-remember-165305384.html,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240826_pol.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,46,1
87918,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,8/22/24,8/26/24,NA,NA,NA,NA,NA,NA,207081,1197,rv,NA,rv,NA,8/27/24 20:03,NA,https://www.yahoo.com/news/the-2024-dnc-has-come-to-a-close-but-these-are-the-viral-moments-well-remember-165305384.html,https://www.yahoo.com/news/the-2024-dnc-has-come-to-a-close-but-these-are-the-viral-moments-well-remember-165305384.html,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240826_pol.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47,1
87918,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,8/22/24,8/26/24,NA,NA,NA,NA,NA,NA,207082,1788,a,NA,a,NA,8/27/24 20:03,NA,https://www.yahoo.com/news/the-2024-dnc-has-come-to-a-close-but-these-are-the-viral-moments-well-remember-165305384.html,https://www.yahoo.com/news/the-2024-dnc-has-come-to-a-close-but-these-are-the-viral-moments-well-remember-165305384.html,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240826_pol.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,39,1
87918,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,8/22/24,8/26/24,NA,NA,NA,NA,NA,NA,207083,1200,rv,NA,rv,NA,8/27/24 20:03,NA,https://www.yahoo.com/news/the-2024-dnc-has-come-to-a-close-but-these-are-the-viral-moments-well-remember-165305384.html,https://www.yahoo.com/news/the-2024-dnc-has-come-to-a-close-but-these-are-the-viral-moments-well-remember-165305384.html,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240826_pol.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,44,1
88080,568,YouGov,1280,CATO Institute,YouGov,391,YouGov,3,-1.1,Online Panel,9,Pennsylvania,8/15/24,8/23/24,NA,NA,NA,NA,NA,NA,208263,500,a,NA,a,NA,9/9/24 16:59,NA,https://www.cato.org/blog/new-poll-wi-pa-mi-voters-believe-us-too-involved-foreign-wars-world-affairs-most-worry-were,https://www.cato.org/blog/new-poll-wi-pa-mi-voters-believe-us-too-involved-foreign-wars-world-affairs-most-worry-were,https://www.cato.org/sites/cato.org/files/2024-09/Toplines_Cato2024ForeignPolicyToplines.pdf,NA,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,43,0
88080,568,YouGov,1280,CATO Institute,YouGov,391,YouGov,3,-1.1,Online Panel,9,Pennsylvania,8/15/24,8/23/24,NA,NA,NA,NA,NA,NA,208266,NA,lv,NA,lv,NA,9/9/24 16:59,NA,https://www.cato.org/blog/new-poll-wi-pa-mi-voters-believe-us-too-involved-foreign-wars-world-affairs-most-worry-were,https://www.cato.org/blog/new-poll-wi-pa-mi-voters-believe-us-too-involved-foreign-wars-world-affairs-most-worry-were,https://www.cato.org/sites/cato.org/files/2024-09/Toplines_Cato2024ForeignPolicyToplines.pdf,NA,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47,0
88080,568,YouGov,1280,CATO Institute,YouGov,391,YouGov,3,-1.1,Online Panel,9,Pennsylvania,8/15/24,8/23/24,NA,NA,NA,NA,NA,NA,208269,500,a,NA,a,NA,9/9/24 16:59,NA,https://www.cato.org/blog/new-poll-wi-pa-mi-voters-believe-us-too-involved-foreign-wars-world-affairs-most-worry-were,https://www.cato.org/blog/new-poll-wi-pa-mi-voters-believe-us-too-involved-foreign-wars-world-affairs-most-worry-were,https://www.cato.org/sites/cato.org/files/2024-09/Toplines_Cato2024ForeignPolicyToplines.pdf,NA,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,43,0
88080,568,YouGov,1280,CATO Institute,YouGov,391,YouGov,3,-1.1,Online Panel,9,Pennsylvania,8/15/24,8/23/24,NA,NA,NA,NA,NA,NA,208272,NA,lv,NA,lv,NA,9/9/24 16:59,NA,https://www.cato.org/blog/new-poll-wi-pa-mi-voters-believe-us-too-involved-foreign-wars-world-affairs-most-worry-were,https://www.cato.org/blog/new-poll-wi-pa-mi-voters-believe-us-too-involved-foreign-wars-world-affairs-most-worry-were,https://www.cato.org/sites/cato.org/files/2024-09/Toplines_Cato2024ForeignPolicyToplines.pdf,NA,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,48,0
88081,568,YouGov,1280,CATO Institute,YouGov,391,YouGov,3,-1.1,Online Panel,9,Wisconsin,8/15/24,8/23/24,NA,NA,NA,NA,NA,NA,208264,500,a,NA,a,NA,9/9/24 16:59,NA,https://www.cato.org/blog/new-poll-wi-pa-mi-voters-believe-us-too-involved-foreign-wars-world-affairs-most-worry-were,https://www.cato.org/blog/new-poll-wi-pa-mi-voters-believe-us-too-involved-foreign-wars-world-affairs-most-worry-were,https://www.cato.org/sites/cato.org/files/2024-09/Toplines_Cato2024ForeignPolicyToplines.pdf,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,48,0
88081,568,YouGov,1280,CATO Institute,YouGov,391,YouGov,3,-1.1,Online Panel,9,Wisconsin,8/15/24,8/23/24,NA,NA,NA,NA,NA,NA,208267,NA,lv,NA,lv,NA,9/9/24 16:59,NA,https://www.cato.org/blog/new-poll-wi-pa-mi-voters-believe-us-too-involved-foreign-wars-world-affairs-most-worry-were,https://www.cato.org/blog/new-poll-wi-pa-mi-voters-believe-us-too-involved-foreign-wars-world-affairs-most-worry-were,https://www.cato.org/sites/cato.org/files/2024-09/Toplines_Cato2024ForeignPolicyToplines.pdf,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,51,0
88081,568,YouGov,1280,CATO Institute,YouGov,391,YouGov,3,-1.1,Online Panel,9,Wisconsin,8/15/24,8/23/24,NA,NA,NA,NA,NA,NA,208270,500,a,NA,a,NA,9/9/24 16:59,NA,https://www.cato.org/blog/new-poll-wi-pa-mi-voters-believe-us-too-involved-foreign-wars-world-affairs-most-worry-were,https://www.cato.org/blog/new-poll-wi-pa-mi-voters-believe-us-too-involved-foreign-wars-world-affairs-most-worry-were,https://www.cato.org/sites/cato.org/files/2024-09/Toplines_Cato2024ForeignPolicyToplines.pdf,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,45,0
88081,568,YouGov,1280,CATO Institute,YouGov,391,YouGov,3,-1.1,Online Panel,9,Wisconsin,8/15/24,8/23/24,NA,NA,NA,NA,NA,NA,208273,NA,lv,NA,lv,NA,9/9/24 16:59,NA,https://www.cato.org/blog/new-poll-wi-pa-mi-voters-believe-us-too-involved-foreign-wars-world-affairs-most-worry-were,https://www.cato.org/blog/new-poll-wi-pa-mi-voters-believe-us-too-involved-foreign-wars-world-affairs-most-worry-were,https://www.cato.org/sites/cato.org/files/2024-09/Toplines_Cato2024ForeignPolicyToplines.pdf,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,49,0
88082,568,YouGov,1280,CATO Institute,YouGov,391,YouGov,3,-1.1,Online Panel,9,Michigan,8/15/24,8/23/24,NA,NA,NA,NA,NA,NA,208265,500,a,NA,a,NA,9/9/24 16:59,NA,https://www.cato.org/blog/new-poll-wi-pa-mi-voters-believe-us-too-involved-foreign-wars-world-affairs-most-worry-were,https://www.cato.org/blog/new-poll-wi-pa-mi-voters-believe-us-too-involved-foreign-wars-world-affairs-most-worry-were,https://www.cato.org/sites/cato.org/files/2024-09/Toplines_Cato2024ForeignPolicyToplines.pdf,NA,NA,NA,NA,8820,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,44,0
88082,568,YouGov,1280,CATO Institute,YouGov,391,YouGov,3,-1.1,Online Panel,9,Michigan,8/15/24,8/23/24,NA,NA,NA,NA,NA,NA,208268,NA,lv,NA,lv,NA,9/9/24 16:59,NA,https://www.cato.org/blog/new-poll-wi-pa-mi-voters-believe-us-too-involved-foreign-wars-world-affairs-most-worry-were,https://www.cato.org/blog/new-poll-wi-pa-mi-voters-believe-us-too-involved-foreign-wars-world-affairs-most-worry-were,https://www.cato.org/sites/cato.org/files/2024-09/Toplines_Cato2024ForeignPolicyToplines.pdf,NA,NA,NA,NA,8820,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47,0
88082,568,YouGov,1280,CATO Institute,YouGov,391,YouGov,3,-1.1,Online Panel,9,Michigan,8/15/24,8/23/24,NA,NA,NA,NA,NA,NA,208271,500,a,NA,a,NA,9/9/24 16:59,NA,https://www.cato.org/blog/new-poll-wi-pa-mi-voters-believe-us-too-involved-foreign-wars-world-affairs-most-worry-were,https://www.cato.org/blog/new-poll-wi-pa-mi-voters-believe-us-too-involved-foreign-wars-world-affairs-most-worry-were,https://www.cato.org/sites/cato.org/files/2024-09/Toplines_Cato2024ForeignPolicyToplines.pdf,NA,NA,NA,NA,8820,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,44,0
88082,568,YouGov,1280,CATO Institute,YouGov,391,YouGov,3,-1.1,Online Panel,9,Michigan,8/15/24,8/23/24,NA,NA,NA,NA,NA,NA,208274,NA,lv,NA,lv,NA,9/9/24 16:59,NA,https://www.cato.org/blog/new-poll-wi-pa-mi-voters-believe-us-too-involved-foreign-wars-world-affairs-most-worry-were,https://www.cato.org/blog/new-poll-wi-pa-mi-voters-believe-us-too-involved-foreign-wars-world-affairs-most-worry-were,https://www.cato.org/sites/cato.org/files/2024-09/Toplines_Cato2024ForeignPolicyToplines.pdf,NA,NA,NA,NA,8820,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,47,0
88324,568,YouGov,2201,Institute for Global Affairs,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,8/15/24,8/22/24,NA,NA,NA,NA,NA,NA,210533,1835,a,NA,a,NA,9/24/24 11:38,NA,https://instituteforglobalaffairs.org/2024/09/vox-populi-battlegrounds,https://instituteforglobalaffairs.org/2024/09/vox-populi-battlegrounds,https://instituteforglobalaffairs.org/wp-content/uploads/2024/09/2024-Battlegrounds-IGA.pdf,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,44,1
87853,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,8/17/24,8/20/24,NA,NA,NA,NA,NA,NA,206527,1371,rv,NA,rv,NA,8/21/24 09:44,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_Dgf6Oqh.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_Dgf6Oqh.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,46,1
87810,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,8/14/24,8/16/24,NA,NA,NA,NA,NA,NA,206219,3253,lv,NA,lv,NA,8/18/24 12:01,NA,https://www.cbsnews.com/news/new-poll-kamala-harris-policies-trump-democratic-convention-2024/,https://www.cbsnews.com/news/new-poll-kamala-harris-policies-trump-democratic-convention-2024/,NA,https://www.scribd.com/document/760063604/cbsnews-20240818-1#fullscreen&from_embed,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,51,1
87810,568,YouGov,133,CBS News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,8/14/24,8/16/24,NA,NA,NA,NA,NA,NA,206220,3253,lv,NA,lv,NA,8/18/24 12:01,NA,https://www.cbsnews.com/news/new-poll-kamala-harris-policies-trump-democratic-convention-2024/,https://www.cbsnews.com/news/new-poll-kamala-harris-policies-trump-democratic-convention-2024/,NA,https://www.scribd.com/document/760063604/cbsnews-20240818-1#fullscreen&from_embed,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,49,1
87934,568,YouGov,1404,Saint Louis University,YouGov,391,YouGov,3,-1.1,Online Panel,9,Missouri,8/8/24,8/16/24,NA,NA,NA,NA,NA,NA,207316,900,lv,NA,lv,NA,8/29/24 09:39,NA,https://www.slu.edu/research/research-institute/big-ideas/slu-poll/-pdf/slu-poll-august-2024-topline-results.pdf,NA,https://www.slu.edu/research/research-institute/big-ideas/slu-poll/-pdf/slu-poll-august-2024-topline-results.pdf,https://www.slu.edu/research/research-institute/big-ideas/slu-poll/-pdf/slu-poll-august-2024-crosstab-results.pdf,NA,NA,NA,8826,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,41,0
87807,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Nevada,8/12/24,8/15/24,NA,NA,NA,NA,NA,NA,206202,677,rv,NA,rv,NA,8/17/24 12:27,NA,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,NA,https://www.nytimes.com/interactive/2024/08/17/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8857,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,46,0
87807,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Nevada,8/12/24,8/15/24,NA,NA,NA,NA,NA,NA,206206,677,lv,NA,lv,NA,8/17/24 12:27,NA,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,NA,https://www.nytimes.com/interactive/2024/08/17/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8857,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47,0
87807,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Nevada,8/12/24,8/15/24,NA,NA,NA,NA,NA,NA,206210,677,rv,NA,rv,NA,8/17/24 12:27,NA,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,NA,https://www.nytimes.com/interactive/2024/08/17/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8857,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,42,0
87807,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Nevada,8/12/24,8/15/24,NA,NA,NA,NA,NA,NA,206214,677,lv,NA,lv,NA,8/17/24 12:27,NA,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,NA,https://www.nytimes.com/interactive/2024/08/17/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8857,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,44,0
87806,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Arizona,8/8/24,8/15/24,NA,NA,NA,NA,NA,NA,206199,677,rv,NA,rv,NA,8/17/24 12:27,NA,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,NA,https://www.nytimes.com/interactive/2024/08/17/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49,0
87806,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Arizona,8/8/24,8/15/24,NA,NA,NA,NA,NA,NA,206203,677,lv,NA,lv,NA,8/17/24 12:27,NA,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,NA,https://www.nytimes.com/interactive/2024/08/17/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,50,0
87806,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Arizona,8/8/24,8/15/24,NA,NA,NA,NA,NA,NA,206207,677,rv,NA,rv,NA,8/17/24 12:27,NA,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,NA,https://www.nytimes.com/interactive/2024/08/17/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,45,0
87806,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Arizona,8/8/24,8/15/24,NA,NA,NA,NA,NA,NA,206211,677,lv,NA,lv,NA,8/17/24 12:27,NA,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,NA,https://www.nytimes.com/interactive/2024/08/17/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,47,0
87808,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,North Carolina,8/9/24,8/14/24,NA,NA,NA,NA,NA,NA,206201,655,rv,NA,rv,NA,8/17/24 12:27,NA,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,NA,https://www.nytimes.com/interactive/2024/08/17/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8839,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49,0
87808,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,North Carolina,8/9/24,8/14/24,NA,NA,NA,NA,NA,NA,206205,655,lv,NA,lv,NA,8/17/24 12:27,NA,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,NA,https://www.nytimes.com/interactive/2024/08/17/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8839,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49,0
87808,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,North Carolina,8/9/24,8/14/24,NA,NA,NA,NA,NA,NA,206209,655,rv,NA,rv,NA,8/17/24 12:27,NA,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,NA,https://www.nytimes.com/interactive/2024/08/17/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8839,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,45,0
87808,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,North Carolina,8/9/24,8/14/24,NA,NA,NA,NA,NA,NA,206213,655,lv,NA,lv,NA,8/17/24 12:27,NA,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,NA,https://www.nytimes.com/interactive/2024/08/17/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8839,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,46,0
87809,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Georgia,8/9/24,8/14/24,NA,NA,NA,NA,NA,NA,206200,661,rv,NA,rv,NA,8/17/24 12:27,NA,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,NA,https://www.nytimes.com/interactive/2024/08/17/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,44,0
87809,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Georgia,8/9/24,8/14/24,NA,NA,NA,NA,NA,NA,206204,661,lv,NA,lv,NA,8/17/24 12:27,NA,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,NA,https://www.nytimes.com/interactive/2024/08/17/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,46,0
87809,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Georgia,8/9/24,8/14/24,NA,NA,NA,NA,NA,NA,206208,661,rv,NA,rv,NA,8/17/24 12:27,NA,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,NA,https://www.nytimes.com/interactive/2024/08/17/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,41,0
87809,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Georgia,8/9/24,8/14/24,NA,NA,NA,NA,NA,NA,206212,661,lv,NA,lv,NA,8/17/24 12:27,NA,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,https://www.nytimes.com/2024/08/17/us/elections/kamala-harris-trump-az-nc-ga-nv.html,NA,https://www.nytimes.com/interactive/2024/08/17/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,44,0
87760,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,8/11/24,8/13/24,NA,NA,NA,NA,NA,NA,205810,1407,rv,NA,rv,NA,8/14/24 10:03,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_8IEdK8V.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_8IEdK8V.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,46,1
87721,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Pennsylvania,8/6/24,8/9/24,NA,NA,NA,NA,NA,NA,205625,693,rv,NA,rv,NA,8/10/24 15:14,NA,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49,0
87721,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,Pennsylvania,8/6/24,8/9/24,NA,NA,NA,NA,NA,NA,205628,693,lv,NA,lv,NA,8/10/24 15:16,NA,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,https://www.nytimes.com/interactive/2024/08/10/us/elections/times-siena-poll-likely-electorate-crosstabs.html,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,50,0
